transaction_id,customer_id,customer_name,email,transaction_date,product_category,quantity,unit_price,discount_pct,payment_method,country,shipping_weight,rating,is_returned,notes
5649,1015,Mariam Chaudhry,mariam.chaudhry@gmail.com,23 Oct 2024,home & kitchen,1,"$4,480.67",28.8,Cash on Delivery,Pakistan,2.32,3.0,Yes,Delivered on time
5458,1105,Ahmed Farooq,ahmed.farooq@gmail.com,27 Feb 2024,Appearal,2,3451.07,59.6,Bank Transfer,Pakistan,5.83,4.0,Yes,
5383,1105,Ahmed Farooq,ahmed.farooqgmail.com,2024-10-05,books,5,2749.66,48.1,debit card,Pakistan,1.05,4.0,No,Packaging damaged  
5313,1150,Ahmed Khan,ahmed.khan@gmail.com,10/02/2025,Appearal,-3,4415.73,5.3,debit card,Saudi Arabia,0.67,5.0,No,
5084,1127,Usman Butt,usman.butt@gmail.com,20/05/2025,groceries,1,1888.62,55.2,Bank_Transfer,Saudi Arabia,3.76,1.0,No,N/A
5136,1046,Nida Aslam,nida.aslam@gmail.com,05-26-2025,beauty,2,4580.41,29.9,Bank_Transfer,Germany,1.67,2.0,no,Customer requested gift wrap
5111,1057,Fahad Chaudhry,fahad.chaudhry@gmail.com,,Sport,7,2873.77,0.7,CC,UK,1.14,5.0,No,Delivered on time
5194,1133,Waqas Raza,waqas.raza@gmail.com,12 Jan 2025,Toys,5,297.86,35.7,debit card,UK,1.15,5.0,,Delivered on time
5178,1096,Imran Iqbal,imran.iqbal@gmail.com,2024-01-06,Books,5,"PKR 1,278",14.6,credit card,UK,5.84 lbs,2.0,no,Packaging damaged  
5496,1144,Usman Raza,usman.raza@gmail.com,02/02/2025,BEAUTY,2,987.96,52.2,CC,Germany,2.01,5.0,No,
5129,1033,Nida Butt,nida.butt@gmail.com,26/07/2025,Sports,3,3679.24,32.9,e-wallet,USA,1.74,6.0,Yes,Reâ€™quested refund
5337,1043,Sana Farooq,,,Apparel,4,3836.61,8.5,credit card,USA,1.74,1.0,no,Customer requested gift wrap
5124,1161,Zara Malik,zara.malik@gmail.com,,Appearal,2,1321.12,57.1,Credit Card,Saudi Arabia,0.59,1.0,No,VIP customer - priority
5833,1083,Nida Aslam,,04 Dec 2024,Clothing,5,1909.29,54.8,Cash on Delivery,Germany,0.97,4.0,no,VIP customer - priority
5226,1049,Sara Iqbal,sara.iqbal@gmail.com,29/07/2025,sports,6,7317.52,3.8,Bank Transfer,Germany,3.33 lbs,4.0,,
5268,1064,Bilal Farooq,bilal.farooq@mail,2024-01-16,Apparel,7,"$3,275.65",27.4,Bank_Transfer,Saudi Arabia,1.58,2.0,No,N/A
5847,1002,Imran Chaudhry,imran.chaudhry@gmail.com,2025-01-08,groceries,6,?,51.8,wallet,Saudi Arabia,1.0,3.0,No,VIP customer - priority
5103,1182,Sara Aslam,sara.aslam@gmail.com,30 Oct 2024,toys,5,"$2,689.38",56.7,wallet,Saudi Arabia,0.04,,No,Reâ€™quested refund
5743,1046,Nida Aslam,nida.aslam@gmail.com,12-25-2024,Toys,4,1490.05,53.4,Bank Transfer,USA,7.05,5.0,N,Packaging damaged  
5568,1010,Iqra Chaudhry,iqra.chaudhry@gmail.com,03-15-2025,Books,6,1925.9,16.1,wallet,Pakistan,2.55,2.0,No,N/A
5227,1081,Waqas Iqbal,waqas.iqbal@gmail.com,09/04/2025,Home and Kitchen,7,"$1,490.38",48.0,Bank Transfer,USA,2.67,5.0,N,Delivered on time
5770,1177,Ahmed Chaudhry,ahmed.chaudhry@gmail.com,12-12-2024,Home & Kitchen,1,5971.6,52.2,credit card,Pakistan,3.63,4.0,No,
5301,1071,Waqas Sheikh,waqas.sheikh@gmail.com,2024-09-11,beauty,3,1828.93,47.4,credit card,Pakistan,1.39,1.0,yes,VIP customer - priority
5275,1142,Imran Chaudhry,imran.chaudhry@gmail.com,2024-05-09,electronics,5,5505.22,21.3,Wallet,Saudi Arabia,1.54,1.0,No,VIP customer - priority
5126,1052,Iqra Khan,iqra.khan@gmail.com,2024-12-25,Apparel,341,1014.36,3.8,Bank Transfer,USA,2.09 lbs,4.0,No,Delivered on time
5405,1124,Kamran Chaudhry,kamran.chaudhry@gmail.com,11 Jul 2025,ELECTRONICS,3,1549.45,38.5,Credit Card,Germany,-1.0,1.0,N,
5776,1075,Iqra Khan,iqra.khan@gmail.com,11-21-2024,Home & Kitchen,1,2670.86,54.2,bank transfer,USA,2.18 lbs,4.0,No,Customer requested gift wrap
5036,1333,Unknown1333,unknown1333@gmail.com,12-18-2024,Book,2,398.96,44.3,bank transfer,Germany,2.01,2.0,Yes,Customer requested gift wrap
5139,1074,Ayesha Sheikh,ayesha.sheikh@gmail.com,,Clothing,6,1236.68,11.4,cod,UAE,1.04,1.0,No,Reâ€™quested refund
5303,1012,Usman Javed,usman.javed@gmail.com,,Groceries,5,1886.63,2.7,Debit Card,Saudi Arabia,1.84,4.0,N,N/A
5267,1066,Fahad Raza,fahad.raza@gmail.com,2024-10-15,Home&Kitchen,2,2778.78,30.6,Bank_Transfer,Pakistan,2.56 lbs,3.0,No,VIP customer - priority
5533,1192,Nimra Sheikh,,27/03/2025,BEAUTY,5,2209.92,13.9,COD,UK,1.68,1.0,Yes,Customer requested gift wrap
5545,1181,Iqra Aslam,iqra.aslam@gmail.com,,Toy,3,4858.89,39.5,Cash On Delivery,UAE,5.38,5.0,No,  
5212,1016,Hassan Sheikh,hassan.sheikh@gmail.com,04-15-2025,BEAUTY,3,"$3,397.86",-8.1,Cash On Delivery,USA,1.85,5.0,No,Packaging damaged  
5468,1135,Sana Raza,sana.raza@gmail.com,2024-07-08,Electronics,3,1628.12,45.4,cod,USA,7.56 lbs,2.0,no,  
5198,1147,Waqas Butt,waqas.butt@gmail.com,2025-07-24,sports,1,2856.2,53.1,Credit Card,Germany,3.58,4.0,,Delivered on time
5527,1039,Zara Sheikh,zara.sheikh@gmail.com,30 Aug 2024,Home & Kitchen,7,1798.86,-4.5,wallet,Saudi Arabia,3.69,2.0,no,  
5689,1123,Sana Khan,sana.khan@gmail.com,2024-08-21,Sports,4,1002.26,38.8,Wallet,UK,0.48,5.0,No,
5241,1079,Hina Raza,hina.raza@gmail.com,05-24-2025,beauty,1,"$5,037.09",48.5,wallet,Saudi Arabia,2.78,2.0,No,
5342,1132,Ahmed Javed,ahmed.javedgmail.com,2025-01-26,beauty,2,2074.11,48.1,cod,USA,2.8,5.0,No,
5549,1345,Unknown1345,unknown1345@gmail.com,05-23-2025,Appearal,7,1773.1,8.3,debit card,Pakistan,0.45,3.0,No,Packaging damaged  
5386,1004,Bilal Iqbal,bilal.iqbal@gmail.com,05-05-2025,toys,7,"$1,123.28",1.9,CREDIT_CARD,Saudi Arabia,2.12,3.0,No,VIP customer - priority
5749,1131,Kamran Malik,kamran.malik@gmail.com,16 Apr 2027,Clothing,3,5000.82,46.4,Cash On Delivery,Pakistan,1.0,5.0,Yes,N/A
5206,1015,Mariam Chaudhry,mariam.chaudhry@gmail.com,25/04/2024,ELECTRONICS,4,unknown,48.0,credit card,Saudi Arabia,1.72,4.0,No,VIP customer - priority
5295,1178,Waqas Javed,waqas.javed@gmail.com,19/10/2024,sports,7,2017.81,18.8,Bank_Transfer,Germany,6.25,3.0,No,VIP customer - priority
5667,1107,Kamran Chaudhry,kamran.chaudhry@gmail.com,2024-10-28,books,7,914.29,38.4,Cash on Delivery,Germany,1.85,1.0,No,N/A
5073,1197,Omar Raza,omar.raza@gmail.com,02/01/2024,Grocery,4,"PKR 2,480",19.4,credit card,Saudi Arabia,1.98,,Y,Reâ€™quested refund
5104,1130,Usman Raza,usman.raza@gmail.com,2025-01-17,Sports,1,4301.15,23.1,Cash on Delivery,USA,6.05,4.0,No,
5616,1021,Usman Farooq,usman.farooq@gmail.com,10/07/2025,Clothing,6,2611.12,6.8,Cash on Delivery,UAE,6.17,2.0,No,VIP customer - priority
5836,1050,Sana Malik,sana.malik@gmail.com,30/04/2025,Clothing,6,1415.77,32.2,e-wallet,Pakistan,3.23,7.0,No,N/A
5016,1330,Unknown1330,unknown1330@gmail.com,18 Jun 2025,BEAUTY,3,598.47,19.5,e-wallet,Saudi Arabia,3.48,5.0,No,  
5439,1050,Sana Malik,sana.malikgmail.com,09-10-2024,Home&Kitchen,2,3133.97,29.1,Debit Card,Pakistan,2.22,1.0,No,Customer requested gift wrap
5091,1068,Kamran Butt,kamran.butt@gmail.com,31 Jan 2024,Electronic,3,2267.93,6.3,debit card,Germany,2.16,5.0,Yes,VIP customer - priority
5088,1123,Sana Khan,sana.khan@gmail.com,06-29-2025,Sports,6,929.38,40.9,e-wallet,Germany,9.05,,No,Customer requested gift wrap
5450,1086,Hina Khan,hina.khan@mail,01-23-2024,Appearal,4,2844.74,19.7,Bank_Transfer,Pakistan,1.53,4.0,no,Packaging damaged  
5102,1007,Alina Farooq,alina.farooq@gmail.com,2025-05-31,Appearal,4,2647.31,45.9,debit card,UK,4.92 lbs,2.0,Yes,  
5238,1136,Ahmed Khan,ahmed.khan@gmail.com,30/08/2024,toys,2,2118.62,2.6,DC,USA,3.18,2.0,no,
5626,1063,Adeel Raza,adeel.raza@gmail.com,05 Jun 2024,Clothing,2,2060.55,17.1,cod,UAE,0.49,5.0,No,Delivered on time
5246,1069,Sana Khan,sana.khan@gmail.com,26/07/2024,toys,7,3039.51,59.4,wallet,USA,11.38 lbs,2.0,No,Customer requested gift wrap
5619,1184,Hassan Butt,hassan.butt@gmail.com,2025-01-14,electronics,7,3735.34,27.2,debit card,Pakistan,2.0,,No,VIP customer - priority
5157,1054,Kamran Iqbal,kamran.iqbal@gmail.com,2024-09-26,BEAUTY,4,4342.13,58.0,CREDIT_CARD,Germany,0.79,5.0,No,N/A
5479,1144,Usman Raza,usman.raza@gmail.com,,Electronics,2,1831.46,51.5,CREDIT_CARD,Saudi Arabia,0.31,5.0,No,Packaging damaged  
5735,1134,Nida Butt,nida.butt@gmail.com,19 May 2024,BEAUTY,2,1117.08,8.3,CREDIT_CARD,UK,1.51,,No,  
5715,1088,Imran Chaudhry,imran.chaudhrygmail.com,2025-07-01,Home&Kitchen,2,2702.77,37.4,credit card,Germany,5.05,5.0,No,
5018,1092,Hassan Iqbal,hassan.iqbal@gmail.com,2024-02-06,Electronics,6,1095.48,116.8,Bank Transfer,Germany,1.69,3.0,No,
5613,1083,Nida Aslam,nida.aslamgmail.com,15/11/2024,toys,4,"$2,042.91",48.6,Cash On Delivery,Pakistan,1.34 lbs,3.0,Yes,
5121,1035,Bilal Chaudhry,bilal.chaudhry@gmail.com,2024-06-21,Grocery,5,1375.46,33.3,CC,Germany,2.99,3.0,Yes,Delivered on time
5668,1183,Hina Raza,hina.raza@gmail.com,2024-02-28,Books,5,$855.07,52.8,COD,USA,2.3,1.0,No,Reâ€™quested refund
5274,1124,Kamran Chaudhry,kamran.chaudhry@gmail.com,28/08/2024,sports,2,1632.11,59.4,credit card,Germany,1.16,2.0,No,
5433,1035,Bilal Chaudhry,bilal.chaudhry@gmail.com,02-07-2025,Book,1,5697.3,4.3,DC,UAE,1.1,5.0,No,Packaging damaged  
5780,1062,IMRAN CHAUDHRY,imran.chaudhry@mail,05-19-2025,books,7,1258.7,3.0,Bank_Transfer,UAE,4.13,2.0,No,Packaging damaged  
5311,1043,Sana Farooq,sana.farooq@gmail.com,24/07/2025,Clothing,4,1745.39,51.4,Credit Card,Pakistan,0.84,2.0,No,  
5658,1042,Usman Aslam,usman.aslam@gmail.com,,beauty,5,4375.09,5.0,wallet,Saudi Arabia,1.11,3.0,No,Customer requested gift wrap
5725,1087,Kamran Farooq,,,Home and Kitchen,6,4055.11,54.6,Bank_Transfer,Germany,1.61,2.0,No,Customer requested gift wrap
5546,1357,Unknown1357,unknown1357@gmail.com,07-12-2024,Sport,6,"$3,146.45",-4.4,Cash on Delivery,UAE,0.62,4.0,No,Packaging damaged  
5181,1151,Omar Aslam,omar.aslamgmail.com,2024-11-16,Book,1,3332.56,19.6,bank transfer,Pakistan,5.14,2.0,Yes,N/A
5184,1146,Iqra Sheikh,iqra.sheikh@gmail.com,2025-02-05,BEAUTY,3,2333.59,20.5,e-wallet,USA,3.62,3.0,No,N/A
5406,1129,Imran Malik,imran.malik@gmail.com,02 Aug 2024,Appearal,3,108.68,22.4,debit card,UAE,4.45,3.0,No,Delivered on time
5606,1029,Mariam Malik,mariam.malik@gmail.com,2024-03-21,Appearal,7,"PKR 2,688",32.1,debit card,Germany,3.59,3.0,No,Reâ€™quested refund
5520,1067,Bilal Raza,bilal.raza@gmail.com,07-04-2025,Toy,4,4083.93,9.3,e-wallet,Germany,0.18,2.0,No,Reâ€™quested refund
5380,1042,Usman Aslam,usman.aslamgmail.com,,Grocery,5,1310.91,27.9,Credit Card,Saudi Arabia,0.77,3.0,no,Reâ€™quested refund
5410,1026,Kamran Malik,kamran.malik@gmail.com,,books,5,1712.17,52.1,bank transfer,USA,2.19,4.0,No,Reâ€™quested refund
5369,1189,Alina Farooq,alina.farooq@gmail.com,03-29-2024,books,4,1992.31,50.7,debit card,Saudi Arabia,1.32,1.0,No,VIP customer - priority
5705,1001,Bilal Farooq,,04-16-2025,groceries,4,"PKR 1,809",20.9,DC,Saudi Arabia,0.36,3.0,Y,Delivered on time
5723,1143,Nida Javed,nida.javed@gmail.com,01/07/2024,Electronic,6,"$1,471.23",32.5,Bank_Transfer,Saudi Arabia,2.08,,Yes,VIP customer - priority
5653,1047,Iqra Butt,iqra.butt@gmail.com,06-23-2025,books,3,PKR 986,49.5,Bank_Transfer,UK,2.74,5.0,No,Delivered on time
5078,1038,Imran Chaudhry,imran.chaudhry@gmail.com,26/11/2024,Clothing,3,2191.62,33.9,Bank_Transfer,UK,8.25,3.0,no,Delivered on time
5573,1119,Imran Chaudhry,imran.chaudhry@gmail.com,2024-07-06,Home and Kitchen,4,5774.72,17.7,bank transfer,Pakistan,1.0,1.0,no,Packaging damaged  
5607,1200,Ahmed Butt,ahmed.butt@gmail.com,11/10/2024,electronics,2,2077.93,24.9,wallet,UK,1.02,5.0,No,Reâ€™quested refund
5690,1049,Sara Iqbal,sara.iqbal@gmail.com,09/07/2025,beauty,4,?,7.6,Debit Card,Saudi Arabia,2.59,2.0,No,VIP customer - priority
5317,1149,IQRA CHAUDHRY,iqra.chaudhry@gmail.com,2024-04-20,Toys,383,?,41.7,e-wallet,USA,1.82,1.0,Y,Delivered on time
5757,1147,Waqas Butt,waqas.butt@gmail.com,05-02-2025,Appearal,1,unknown,-15.2,Wallet,Saudi Arabia,0.7,1.0,Yes,
5820,1103,Hassan Sheikh,hassan.sheikh@gmail.com,,toys,2,2135.43,58.3,credit card,Saudi Arabia,0.64,5.0,Yes,Delivered on time
5416,1144,Usman Raza,usman.raza@gmail.com,14 Feb 2024,Book,5,1414.49,46.9,cod,UAE,3.74,6.0,No,
5642,1105,Ahmed Farooq,ahmed.farooq@gmail.com,20/01/2024,Sports,5,5286.71,53.4,wallet,USA,0.21,4.0,No,
5561,1186,Zara Iqbal,,06/08/2025,Appearal,5,unknown,19.5,Bank_Transfer,UK,4.74 lbs,1.0,No,Delivered on time
5067,1013,Kamran Iqbal,kamran.iqbal@gmail.com,,Toys,4,"$3,109.57",0.7,CC,UK,1.48,1.0,No,
5536,1370,Unknown1370,unknown1370@gmail.com,,Toys,6,4689.65,43.7,cod,Saudi Arabia,1.49,2.0,Yes,
5077,1180,Bilal Farooq,bilal.farooq@gmail.com,02-26-2024,Book,4,"$4,851.76",-4.6,Wallet,Saudi Arabia,0.78,,No,Packaging damaged  
5105,1013,Kamran Iqbal,kamran.iqbal@gmail.com,08/11/2024,Apparel,6,N/A,-8.8,Wallet,Germany,3.16,2.0,No,Reâ€™quested refund
5003,1107,Kamran Chaudhry,kamran.chaudhry@gmail.com,24 Mar 2024,apparel,2,1027.75,28.8,CC,Pakistan,3.61,2.0,Yes,Updated note
5676,1173,Nimra Sheikh,nimra.sheikh@gmail.com,2025-03-29,sports,5,unknown,49.9,Cash On Delivery,UAE,0.38,4.0,No,N/A
5559,1199,Ayesha Malik,ayesha.malik@gmail.com,,Grocery,4,1852.39,0.4,COD,UAE,2.27,1.0,No,  
5756,1120,Zara Iqbal,zara.iqbal@gmail.com,29/11/2024,beauty,2,"$2,600.43",58.5,cod,USA,4.53,1.0,No,N/A
5815,1128,Imran Malik,imran.malik@gmail.com,07/02/2024,Books,5,3374.66,13.7,Cash On Delivery,UAE,7.01 lbs,4.0,No,VIP customer - priority
5674,1083,Nida Aslam,nida.aslam@gmail.com,09/12/2024,Books,2,1735.87,27.6,bank transfer,Pakistan,1.66,2.0,No,Customer requested gift wrap
5490,1178,Waqas Javed,waqas.javed@gmail.com,2024-06-29,sports,4,663.96,51.4,Credit Card,UK,2.88,5.0,Yes,Packaging damaged  
5600,1053,Kamran Farooq,kamran.farooq@gmail.com,11-25-2024,sports,-4,4253.96,42.7,e-wallet,Germany,1.6,3.0,No,Updated note
5734,1393,Unknown1393,unknown1393@gmail.com,,Home&Kitchen,5,421.35,47.0,debit card,UAE,5.67,2.0,No,
5605,1086,Hina Khan,hina.khan@gmail.com,04-10-2025,Electronic,4,514.67,30.3,Bank Transfer,Saudi Arabia,1.79,2.0,N,N/A
5363,1142,Imran Chaudhry,imran.chaudhry@gmail.com,,Home & Kitchen,6,1352.82,4.7,bank transfer,USA,1.31,5.0,yes,
5069,1165,Hina Raza,hina.raza@gmail.com,07-25-2025,Sport,4,2175.9,4.7,Cash on Delivery,Germany,4.05,1.0,No,
5548,1043,Sana Farooq,sana.farooq@gmail.com,2027-10-14,Beauty,216,614.53,38.1,Wallet,USA,0.93,1.0,No,Packaging damaged  
5160,1097,Sana Butt,sana.butt@gmail.com,04-01-2024,Sport,5,2996.16,25.6,COD,Saudi Arabia,1.77,4.0,Yes,Customer requested gift wrap
5011,1003,Nida Aslam,nida.aslam@gmail.com,12 Jul 2025,electronics,6,1907.65,20.3,DC,UK,7.1,5.0,No,N/A
5144,1192,Nimra Sheikh,nimra.sheikh@gmail.com,2025-04-02,Toy,2,"$2,620.92",52.6,cod,UAE,1.75,2.0,Y,Packaging damaged  
5517,1091,Nimra Malik,nimra.malik@gmail.com,24/02/2025,Sport,2,1311.74,0.6,DC,UK,0.67,4.0,No,Delivered on time
5427,1080,Mariam Farooq,mariam.farooqgmail.com,,Toy,2,2066.97,57.0,e-wallet,Germany,4.01,3.0,No,Delivered on time
5639,1172,Sana Raza,sana.razagmail.com,04-20-2025,groceries,4,1506.14,42.1,debit card,USA,1.85,4.0,Yes,VIP customer - priority
5176,1002,Imran Chaudhry,imran.chaudhry@gmail.com,17/05/2024,home & kitchen,3,2027.58,6.9,DC,Germany,3.88 lbs,2.0,yes,  
5440,1188,Adeel Khan,adeel.khan@gmail.com,04-19-2024,Grocery,6,3236.61,3.7,Credit Card,UK,1.54,3.0,No,Reâ€™quested refund
5521,1044,Bilal Butt,bilal.butt@gmail.com,24/01/2024,Electronic,7,2981.93,51.6,CC,UK,0.57,4.0,no,
5814,1032,Omar Javed,omar.javed@gmail.com,24/03/2025,apparel,5,4877.4,27.4,Credit Card,UK,0.25,9.0,No,
5819,1149,Iqra Chaudhry,iqra.chaudhry@gmail.com,,Toy,7,1421.05,19.4,Wallet,UK,1.31,2.0,No,Reâ€™quested refund
5231,1142,Imran Chaudhry,imran.chaudhry@gmail.com,11 Feb 2025,Clothing,5,624.69,24.6,bank transfer,UAE,0.34,4.0,no,N/A
5210,1128,Imran Malik,imran.malik@gmail.com,15/07/2024,Sports,6,"PKR 3,606",36.1,CC,Saudi Arabia,0.38,3.0,No,Reâ€™quested refund
5640,1089,Alina Malik,alina.malik@gmail.com,26/01/2025,groceries,6,"$1,839.34",16.5,cod,USA,3.14,,No,Delivered on time
5143,1178,Waqas Javed,waqas.javed@gmail.com,2025-04-12,Toy,6,4097.36,49.2,bank transfer,Germany,5.85,4.0,N,Delivered on time
5519,1060,Sara Malik,sara.malik@gmail.com,09 Mar 2024,Sport,2,2697.06,-17.1,Debit Card,UAE,1.4,1.0,No,Packaging damaged  
5034,1127,Usman Butt,usman.butt@gmail.com,10-30-2024,Electronics ,6,"$2,280.83",25.4,CREDIT_CARD,UK,2.29,,N,Updated note
5298,1065,Fahad Iqbal,fahad.iqbal@gmail.com,,Toys,7,3571.8,50.1,CC,Saudi Arabia,6.41,4.0,No,Reâ€™quested refund
5428,1070,Zara Chaudhry,zara.chaudhry@gmail.com,,Sport,1,2764.02,3.7,credit card,UAE,2.34 lbs,4.0,N,N/A
5612,1180,Bilal Farooq,bilal.farooq@gmail.com,2025-03-29,beauty,1,2948.41,20.9,Bank Transfer,UK,1.46,4.0,No,Customer requested gift wrap
5807,1115,Mariam Malik,mariam.malikgmail.com,2025-06-09,Home and Kitchen,7,1068.66,34.7,cod,USA,0.72,,Yes,  
5008,1046,Nida Aslam,,,Sport,5,1720.11,44.2,cod,Saudi Arabia,1.91,2.0,Yes,  
5156,1181,Iqra Aslam,iqra.aslam@gmail.com,27/06/2025,beauty,5,2223.54,18.8,wallet,Saudi Arabia,4.79,4.0,No,Packaging damaged  
5539,1344,Unknown1344,unknown1344@gmail.com,2024-09-28,Groceries,4,3711.14,24.9,CREDIT_CARD,USA,2.69,3.0,No,Delivered on time
5506,1061,Nida Iqbal,nida.iqbal@gmail.com,2027-02-18,Groceries,4,2388.37,11.5,credit card,Pakistan,0.61,1.0,No,  
5436,1156,Imran Iqbal,imran.iqbal@gmail.com,04-03-2025,Electronic,1,1842.87,33.0,DC,UAE,4.08,4.0,yes,Customer requested gift wrap
5266,1066,Fahad Raza,fahad.raza@gmail.com,,Toys,1,572.53,-1.7,debit card,UK,3.21,2.0,No,  
5461,1167,Zara Aslam,zara.aslam@gmail.com,03-13-2025,books,7,2156.07,50.9,bank transfer,Saudi Arabia,3.92 lbs,5.0,No,N/A
5576,1049,Sara Iqbal,sara.iqbal@gmail.com,19/11/2024,Home&Kitchen,5,1089.85,43.4,cod,Saudi Arabia,6.72,5.0,no,VIP customer - priority
5338,1033,Nida Butt,nida.butt@gmail.com,08-11-2025,beauty,7,3872.82,12.4,COD,Saudi Arabia,2.85,4.0,Yes,  
5255,1135,Sana Raza,sana.raza@gmail.com,2025-07-05,Groceries,4,4721.15,7.7,DC,Saudi Arabia,2.02,5.0,No,Delivered on time
5700,1114,Iqra Raza,iqra.razagmail.com,,Toys,6,2225.27,7.6,wallet,UAE,1.77,3.0,No,  
5740,1123,Sana Khan,sana.khan@gmail.com,2024-11-23,Toy,-1,7093.5,52.8,Cash on Delivery,Saudi Arabia,3.42,5.0,No,
5665,1182,Sara Aslam,sara.aslam@gmail.com,2024-02-21,electronics,5,1194.16,4.6,cod,Germany,4.26,1.0,yes,N/A
5560,1153,Mariam Malik,mariam.malik@gmail.com,,Sport,1,3849.37,36.6,COD,UK,1.33,2.0,no,Packaging damaged  
5208,1010,Iqra Chaudhry,iqra.chaudhry@gmail.com,,Home&Kitchen,5,843.0,10.7,credit card,USA,1.18,1.0,No,
5287,1085,Zara Khan,zara.khan@gmail.com,22 Jul 2024,Beauty,2,2418.47,34.7,e-wallet,USA,1.25,3.0,No,Packaging damaged  
5001,1098,Waqas Khan,waqas.khan@gmail.com,2025-01-16,Books,4,1345.77,36.9,bank transfer,Germany,0.42,1.0,Y,  
5341,1006,Mariam Javed,mariam.javed@gmail.com,02-12-2027,Toy,3,2450.91,51.8,e-wallet,Pakistan,0.71,3.0,no,
5269,1117,Ayesha Farooq,ayesha.farooq@gmail.com,04/08/2024,sports,2,1615.69,37.5,Credit Card,Saudi Arabia,1.14,,yes,Customer requested gift wrap
5265,1061,Nida Iqbal,nida.iqbal@gmail.com,2025-08-17,Beauty,2,"$1,739.86",236.5,Bank_Transfer,UAE,8.62 lbs,4.0,No,  
5708,1375,Unknown1375,unknown1375@gmail.com,01/05/2024,books,6,2417.55,38.7,Debit Card,Pakistan,1.32,3.0,Yes,VIP customer - priority
5714,1149,Iqra Chaudhry,iqra.chaudhry@gmail.com,07-15-2024,Clothing,6,3435.67,1.6,Cash on Delivery,Pakistan,2.01,5.0,No,Customer requested gift wrap
5095,1096,Imran Iqbal,imran.iqbalgmail.com,,Electronic,5,2299.1,41.8,credit card,UK,3.73 lbs,5.0,No,N/A
5842,1111,Hina Chaudhry,hina.chaudhrygmail.com,2024-10-20,Sport,3,"$1,082.41",32.4,Bank Transfer,UK,2.91,1.0,No,
5042,1052,Iqra Khan,iqra.khan@gmail.com,,Home and Kitchen,5,?,33.8,CREDIT_CARD,Germany,0.49 lbs,1.0,No,VIP customer - priority
5699,1338,Unknown1338,,19 Jun 2025,Home and Kitchen,2,"$1,557.62",54.4,Bank_Transfer,Saudi Arabia,7.43 lbs,3.0,No,
5659,1352,Unknown1352,unknown1352@gmail.com,18/04/2024,Toy,6,4758.66,60.0,e-wallet,Germany,1.31,3.0,No,Updated note
5724,1137,Usman Javed,usman.javed@gmail.com,10-27-2024,Toys,5,6384.49,10.7,bank transfer,Pakistan,3.79 lbs,3.0,N,Delivered on time
5628,1136,Ahmed Khan,ahmed.khan@gmail.com,08 Aug 2025,Apparel,4,1312.92,56.2,CC,UK,5.45 lbs,1.0,No,
5045,1199,Ayesha Malik,ayesha.malik@gmail.com,,Toy,4,2759.75,18.1,wallet,USA,1.3 lbs,5.0,no,
5161,1077,Nimra Sheikh,nimra.sheikh@gmail.com,09-06-2024,Electronics,1,"PKR 3,476",27.1,CREDIT_CARD,Pakistan,2.71,4.0,No,Reâ€™quested refund
5629,1022,Alina Butt,alina.butt@gmail.com,,Home&Kitchen,5,5412.67,17.3,Debit Card,Pakistan,0.79,2.0,No,N/A
5288,1144,Usman Raza,usman.raza@gmail.com,17/03/2025,Beauty,2,"$1,753.33",55.3,CREDIT_CARD,UAE,1.04,5.0,No,
5589,1086,Hina Khan,hina.khan@gmail.com,2024-02-19,Clothing,1,"$3,859.18",5.7,debit card,Saudi Arabia,3.75,5.0,No,
5778,1173,NIMRA SHEIKH,,2025-01-20,Home & Kitchen,2,3762.26,48.2,credit card,USA,3.64,4.0,Yes,  
5829,1097,Sana Butt,sana.butt@gmail.com,07-26-2024,Apparel,6,1140.97,4.0,Wallet,Pakistan,1.48,5.0,No,Delivered on time
5575,1185,Ayesha Farooq,ayesha.farooq@gmail.com,2024-06-04,groceries,7,3252.73,22.0,Wallet,UK,2.69,5.0,yes,Reâ€™quested refund
5315,1379,Unknown1379,unknown1379@gmail.com,07/01/2025,Home&Kitchen,5,2562.29,38.9,cod,Pakistan,6.27,3.0,No,VIP customer - priority
5230,1093,Hassan Chaudhry,hassan.chaudhry@gmail.com,,Electronic,6,3318.13,37.5,Bank_Transfer,UK,2.4,4.0,yes,VIP customer - priority
5698,1045,Kamran Aslam,kamran.aslam@gmail.com,16/05/2024,BEAUTY,1,3072.63,8.5,e-wallet,Germany,2.92,3.0,yes,Packaging damaged  
5718,1374,Unknown1374,unknown1374@gmail.com,2024-12-14,Sports,5,unknown,10.9,Cash on Delivery,Pakistan,3.46,3.0,Yes,Reâ€™quested refund
5711,1146,Iqra Sheikh,iqra.sheikh@gmail.com,2024-08-31,Home & Kitchen,4,4400.76,34.7,e-wallet,Germany,-2.77,4.0,No,Reâ€™quested refund
5076,1053,Kamran Farooq,kamran.farooq@gmail.com,16 Jun 2024,Toys,305,855.64,1.5,Debit Card,USA,4.04,1.0,no,N/A
5633,1044,BILAL BUTT,bilal.butt@gmail.com,2024-06-24,apparel,5,2048.65,10.2,Bank_Transfer,Pakistan,4.49,2.0,no,Delivered on time
5846,1034,Nimra Butt,nimra.butt@gmail.com,31/08/2024,Book,3,2069.69,34.5,cod,UK,3.72,1.0,N,Packaging damaged  
5247,1146,Iqra Sheikh,iqra.sheikh@gmail.com,,books,2,"$3,496.07",8.9,wallet,USA,1.85,5.0,No,VIP customer - priority
